Borough,lon,lat
Brooklyn,-73.933368,40.692165
Brooklyn,-73.92894,40.6930016
Brooklyn,-73.9361016,40.691461
Brooklyn,-73.930493,40.6917199
Brooklyn,-73.929177,40.6922
Brooklyn,-73.929931,40.69210899999999
Brooklyn,-73.9389302,40.6900115
Brooklyn,-73.932689,40.689245
Brooklyn,-73.932794,40.689233
Brooklyn,-73.926416,40.690242
Brooklyn,-73.9366695,40.688453
Brooklyn,-73.93347899999999,40.688578
Brooklyn,-73.933486,40.688515
Brooklyn,-73.9303157,40.6871851
Brooklyn,-73.9252254,40.6863375
Brooklyn,-73.9270246,40.6844309
Brooklyn,-73.9276111,40.681551
Brooklyn,-73.926976,40.680901
Brooklyn,-73.9270008,40.6806812
Brooklyn,-73.92406199999999,40.6787649
Brooklyn,-73.9221958,40.6787012
Brooklyn,-73.9221286,40.678698
Brooklyn,-73.9220687,40.6786953
Brooklyn,-73.9219002,40.67867469999999
Brooklyn,-73.923728,40.678443
Brooklyn,-73.92655979999999,40.67767569999999
Brooklyn,-73.92568299999999,40.677974
Brooklyn,-73.9243061,40.6773446
Brooklyn,-73.9244535,40.6772918
Brooklyn,-73.94885649999999,40.6967167
Brooklyn,-73.9485874,40.6967483
Brooklyn,-73.9514848,40.6949209
Brooklyn,-73.9423379,40.6959548
Brooklyn,-73.95517,40.691362
Brooklyn,-73.9545709,40.6915237
Brooklyn,-73.95401,40.6918859
Brooklyn,-73.953988,40.69177699999999
Brooklyn,-73.953962,40.691651
Brooklyn,-73.953949,40.6915819
Brooklyn,-73.9466872,40.6936435
Brooklyn,-73.94345190000001,40.694116
Brooklyn,-73.948205,40.692988
Brooklyn,-73.947998,40.693011
Brooklyn,-73.947924,40.693019
Brooklyn,-73.947845,40.69302800000001
Brooklyn,-73.94994799999999,40.691767
Brooklyn,-73.94997160000001,40.6917223
Brooklyn,-73.950412,40.69171499999999
Brooklyn,-73.948301,40.692119
Brooklyn,-73.9468752,40.6920823
Brooklyn,-73.943401,40.692041
Brooklyn,-73.943311,40.6921345
Brooklyn,-73.94450789999999,40.6916074
Brooklyn,-73.9416502,40.6923412
Brooklyn,-73.9407482,40.6919561
Brooklyn,-73.9416609,40.6919483
Brooklyn,-73.9417259,40.69188159999999
Brooklyn,-73.9418022,40.6918727
Brooklyn,-73.9448718,40.6912036
Brooklyn,-73.943905,40.690954
Brooklyn,-73.9525359,40.6895124
Brooklyn,-73.94333499999999,40.6905519
Brooklyn,-73.94423499999999,40.6900751
Brooklyn,-73.94436739999999,40.6901705
Brooklyn,-73.9421405,40.6907437
Brooklyn,-73.948202,40.6888715
Brooklyn,-73.943882,40.68923470000001
Brooklyn,-73.94383789999999,40.689012
Brooklyn,-73.95320199999999,40.686886
Brooklyn,-73.9531751,40.6867625
Brooklyn,-73.94533489999999,40.6877293
Brooklyn,-73.944104,40.687932000000004
Brooklyn,-73.9542507,40.6863081
Brooklyn,-73.9505851,40.686617
Brooklyn,-73.9506066,40.68672369999999
Brooklyn,-73.9501903,40.6863774
Brooklyn,-73.9502656,40.6864461
Brooklyn,-73.9503277,40.686376
Brooklyn,-73.944749,40.685994
Brooklyn,-73.9524929,40.6803544
Brooklyn,-73.942494,40.679461
Brooklyn,-73.939505,40.679296
Brooklyn,-73.9479453,40.67933660000001
Brooklyn,-73.9472755,40.6792731
Brooklyn,-73.9469317,40.6794769
Brooklyn,-73.959644,40.694555
Brooklyn,-73.95746679999999,40.6952203
Brooklyn,-73.9574839,40.695133
Brooklyn,-73.9567193,40.6959866
Brooklyn,-73.9567299,40.695951
Brooklyn,-73.9594714,40.6935839
Brooklyn,-73.95752499999999,40.69421
Brooklyn,-73.9571308,40.6936579
Brooklyn,-73.957178,40.693588
Brooklyn,-73.9569181,40.6942996
Brooklyn,-73.957112,40.69141399999999
Brooklyn,-73.956401,40.689695
Brooklyn,-73.9584467,40.6889591
Brooklyn,-73.95529700000002,40.688837
Brooklyn,-73.95644899999999,40.6887619
Brooklyn,-73.956536,40.688752
Brooklyn,-73.9571037,40.686827
Brooklyn,-73.93316229999999,40.69287490000001
Brooklyn,-73.9566646,40.6985083
Brooklyn,-73.9556784,40.6959245
Brooklyn,-73.95610909999999,40.6956079
Brooklyn,-73.9559428,40.6967144
Brooklyn,-73.956045,40.695784
Brooklyn,-73.94696010000001,40.695843000000004
Brooklyn,-73.947029,40.695859
Brooklyn,-73.9493588,40.6947979
Brooklyn,-73.952383,40.689982
Brooklyn,-73.95428799999999,40.690047
Brooklyn,-73.9477513,40.6908051
Brooklyn,-73.94768239999999,40.6908129
Brooklyn,-73.943636,40.690985
Brooklyn,-73.9526126,40.68917099999999
Brooklyn,-73.9439352,40.6904983
Brooklyn,-73.9517015,40.6855517
Brooklyn,-73.94363969999999,40.6842514
Brooklyn,-73.942138,40.679442
Brooklyn,-73.9607019,40.6972644
Brooklyn,-73.9607279,40.697387
Brooklyn,-73.9607527,40.6975048
Brooklyn,-73.9607712,40.6975919
Brooklyn,-73.9602123,40.6973974
Brooklyn,-73.9600569,40.6977999
Brooklyn,-73.9602937,40.6977443
Brooklyn,-73.957732,40.6971306
Brooklyn,-73.957859,40.6970389
Brooklyn,-73.957746,40.696845
Brooklyn,-73.9569554,40.6972621
Brooklyn,-73.9569994,40.6974854
Brooklyn,-73.9611687,40.6943508
Brooklyn,-73.9600351,40.69451970000001
Brooklyn,-73.9600672,40.69458789999999
Brooklyn,-73.9603456,40.6956282
Brooklyn,-73.9603674,40.6956914
Brooklyn,-73.9604054,40.6957741
Brooklyn,-73.9600169,40.694654
Brooklyn,-73.9598369,40.6959437
Brooklyn,-73.95982409999999,40.6958768
Brooklyn,-73.9586099,40.695912
Brooklyn,-73.958567,40.695702
Brooklyn,-73.9582889,40.6944832
Brooklyn,-73.957354,40.6948737
Brooklyn,-73.95751179999999,40.6957499
Brooklyn,-73.9574294,40.6953509
Brooklyn,-73.9575929,40.6958443
Brooklyn,-73.9573966,40.6950751
Brooklyn,-73.9565051,40.6947477
Brooklyn,-73.95657109999999,40.6953121
Brooklyn,-73.95649370000001,40.6950131
Brooklyn,-73.9567038,40.6958844
Brooklyn,-73.9570173,40.6949294
Brooklyn,-73.95676,40.69611
Brooklyn,-73.9599552,40.6935814
Brooklyn,-73.958018,40.692995
Brooklyn,-73.95793979999999,40.6929311
Brooklyn,-73.9577486,40.6937047
Brooklyn,-73.9577578,40.6938016
Brooklyn,-73.9577765,40.6938206
Brooklyn,-73.957786,40.69391
Brooklyn,-73.9577953,40.69392999999999
Brooklyn,-73.957079,40.6938445
Brooklyn,-73.95711849999999,40.6938017
Brooklyn,-73.9570829,40.6937834
Brooklyn,-73.9576464,40.6938389
Brooklyn,-73.9574966,40.69424009999999
Brooklyn,-73.95754389999999,40.6936423
Brooklyn,-73.9571429,40.6942763
Brooklyn,-73.9564892,40.6943194
Brooklyn,-73.9563241,40.6941756
Brooklyn,-73.95635399999999,40.694103
Brooklyn,-73.9567794,40.6940026
Brooklyn,-73.956704,40.694026
Brooklyn,-73.9575867,40.6910513
Brooklyn,-73.9576249,40.691137
Brooklyn,-73.9576016,40.69129460000001
Brooklyn,-73.95716469999999,40.6913271
Brooklyn,-73.956907,40.69224
Brooklyn,-73.95595589999999,40.6920425
Brooklyn,-73.956362,40.692268
Brooklyn,-73.9569712,40.6890787
Brooklyn,-73.95925059999999,40.6868453
Brooklyn,-73.9566576,40.6849796
Brooklyn,-73.92519879999999,40.6910231
Brooklyn,-73.939453,40.6917675
Brooklyn,-73.926818,40.690674
Brooklyn,-73.997086,40.621118
Brooklyn,-73.99703,40.621174
Brooklyn,-73.9972973,40.621418
Brooklyn,-73.99695,40.621252
Brooklyn,-73.996897,40.621305
Brooklyn,-73.998634,40.623907
Brooklyn,-73.998497,40.623467
Brooklyn,-73.999543,40.623531
Brooklyn,-73.99933709999999,40.6236814
Brooklyn,-73.999063,40.62324
Brooklyn,-74.00050999999999,40.621029
Brooklyn,-73.99456119999999,40.6178124
Brooklyn,-73.9943289,40.61792550000001
Brooklyn,-74.00053009999999,40.6180301
Brooklyn,-74.0005415,40.61538940000001
Brooklyn,-74.0006336,40.6149388
Brooklyn,-74.0005707,40.6149001
Brooklyn,-74.00049969999999,40.6148642
Brooklyn,-73.9998761,40.6140905
Brooklyn,-73.99995179999999,40.6141389
Brooklyn,-73.9988929,40.611435
Brooklyn,-73.9989375,40.611462
Brooklyn,-73.9989946,40.6114965
Brooklyn,-73.9969621,40.6111821
Brooklyn,-73.9968763,40.6111305
Brooklyn,-73.98890089999999,40.6047716
Brooklyn,-73.9889029,40.604779
Brooklyn,-73.9884603,40.6042193
Brooklyn,-73.98840349999999,40.6041849
Brooklyn,-73.9883017,40.6041232
Brooklyn,-73.988427,40.603933
Brooklyn,-73.98835400000002,40.603887
Brooklyn,-74.0045319,40.6110571
Brooklyn,-74.0015128,40.61076569999999
Brooklyn,-74.00177649999999,40.61082529999999
Brooklyn,-73.99784300000002,40.607429
Brooklyn,-73.9979814,40.6074231
Brooklyn,-74.0003576,40.60752550000001
Brooklyn,-74.0002847,40.6074762
Brooklyn,-73.9982251,40.6062405
Brooklyn,-73.9981695,40.60619639999999
Brooklyn,-73.9942114,40.6039412
Brooklyn,-74.00957199999999,40.612163
Brooklyn,-74.0094943,40.6121021
Brooklyn,-73.9944368,40.6032789
Brooklyn,-73.9943541,40.6032291
Brooklyn,-73.9940847,40.6030667
Brooklyn,-73.99401999999999,40.6030277
Brooklyn,-73.9884965,40.6026765
Brooklyn,-73.98856049999999,40.6027147
Brooklyn,-73.98879149999999,40.60144409999999
Brooklyn,-73.9885685,40.6015537
Brooklyn,-73.98867369999999,40.6013758
Brooklyn,-73.9891978,40.6164401
Brooklyn,-73.9945991,40.6184576
Brooklyn,-73.9945467,40.6185079
Brooklyn,-73.994495,40.6185576
Brooklyn,-73.9997054,40.6229899
Brooklyn,-73.99964659999999,40.6229542
Brooklyn,-73.9999199,40.6228136
Brooklyn,-73.99877959999999,40.6221538
Brooklyn,-73.99862519999999,40.6221974
Brooklyn,-73.999691,40.622664
Brooklyn,-73.99717319999999,40.6189677
Brooklyn,-74.00155199999999,40.621089
Brooklyn,-74.00144499999999,40.62102000000001
Brooklyn,-74.00152609999999,40.61974350000001
Brooklyn,-74.00173,40.6198598
Brooklyn,-73.9908372,40.6133196
Brooklyn,-73.9909022,40.6133574
Brooklyn,-73.9941438,40.6143331
Brooklyn,-73.99434649999999,40.6142932
Brooklyn,-73.99426930000001,40.6144148
Brooklyn,-74.0041383,40.6195622
Brooklyn,-74.0015827,40.6179947
Brooklyn,-74.0042586,40.6180497
Brooklyn,-74.0012748,40.6162098
Brooklyn,-73.9967486,40.6112677
Brooklyn,-73.9968356,40.611314
Brooklyn,-73.997174,40.61068
Brooklyn,-73.99715239999999,40.6106243
Brooklyn,-73.9911303,40.6059702
Brooklyn,-73.9910718,40.6059304
Brooklyn,-74.00045589999999,40.6112954
Brooklyn,-73.9980003,40.6093156
Brooklyn,-73.9917665,40.605309
Brooklyn,-73.9916348,40.6053691
Brooklyn,-73.9890904,40.60382020000001
Brooklyn,-73.9891746,40.6038598
Brooklyn,-73.98928710000001,40.60448299999999
Brooklyn,-73.9890656,40.6045864
Brooklyn,-73.9895011,40.60418990000001
Brooklyn,-73.9895648,40.60422519999999
Brooklyn,-73.9919716,40.6051872
Brooklyn,-73.99190759999999,40.6051464
Brooklyn,-74.006355,40.6117588
Brooklyn,-73.99962239999999,40.60848499999999
Brooklyn,-73.999679,40.6085181
Brooklyn,-73.99973829999999,40.6085528
Brooklyn,-73.99981199999999,40.608618
Brooklyn,-73.9998198,40.6086309
Brooklyn,-73.9999253,40.6086624
Brooklyn,-73.999983,40.608722
Brooklyn,-74.0000598,40.60874099999999
Brooklyn,-74.0049373,40.61036379999999
Brooklyn,-73.9985742,40.6064467
Brooklyn,-73.99838629999999,40.6064612
Brooklyn,-73.9991812,40.6068803
Brooklyn,-73.99918459999999,40.606826
Brooklyn,-73.9992566,40.60675699999999
Brooklyn,-74.00588549999999,40.6099355
Brooklyn,-73.9867969,40.6025573
Brooklyn,-73.987326,40.601976
Brooklyn,-73.9873854,40.6018974
Brooklyn,-73.9873267,40.6018788
Brooklyn,-73.98719799999999,40.601898
Brooklyn,-73.9887435,40.6007487
Brooklyn,-73.9862119,40.5990757
Brooklyn,-73.98609619999999,40.5989874
Brooklyn,-73.9861083,40.5989758
Brooklyn,-73.9883636,40.6076019
Brooklyn,-73.9892555,40.6058403
Brooklyn,-73.9909614,40.6193003
Brooklyn,-73.9903361,40.6173347
Brooklyn,-73.9942125,40.6162606
Brooklyn,-73.9886282,40.6072711
Brooklyn,-73.98785930000001,40.6064285
Brooklyn,-73.98370229999999,40.6124085
Brooklyn,-74.0023558,40.6214293
Brooklyn,-73.9942775,40.61425149999999
Brooklyn,-73.9950647,40.6102214
Brooklyn,-73.98760759999999,40.6059602
Brooklyn,-73.99112579999999,40.60377
Brooklyn,-73.9910678,40.6037359
Brooklyn,-73.9835339,40.612565
Brooklyn,-73.91659899999999,40.6284106
Brooklyn,-73.917011,40.628578
Brooklyn,-73.917654,40.628865
Brooklyn,-73.916288,40.628576
Brooklyn,-73.917581,40.6291579
Brooklyn,-73.91682399999999,40.628815
Brooklyn,-73.9077504,40.6248343
Brooklyn,-73.9076786,40.6248019
Brooklyn,-73.9076022,40.62476729999999
Brooklyn,-73.90752239999999,40.6247312
Brooklyn,-73.9074457,40.6246965
Brooklyn,-73.9073779,40.6246658
Brooklyn,-73.9088929,40.6240911
Brooklyn,-73.9086724,40.6243892
Brooklyn,-73.9085802,40.6240946
Brooklyn,-73.9086289,40.6239762
Brooklyn,-73.9085923,40.6239603
Brooklyn,-73.9085558,40.6239444
Brooklyn,-73.9085192,40.6239284
Brooklyn,-73.9083327,40.6241083
Brooklyn,-73.90846909999999,40.6239066
Brooklyn,-73.9066326,40.6230695
Brooklyn,-73.9068259,40.6231266
Brooklyn,-73.9083469,40.6238534
Brooklyn,-73.9083605,40.62385930000001
Brooklyn,-73.90786109999999,40.624007
Brooklyn,-73.9083876,40.6238711
Brooklyn,-73.9084012,40.6238771
Brooklyn,-73.9084148,40.623883
Brooklyn,-73.9084283,40.6238889
Brooklyn,-73.9066249,40.6230665
Brooklyn,-73.9066242,40.6230663
Brooklyn,-73.9066235,40.623066
Brooklyn,-73.9066228,40.6230657
Brooklyn,-73.90662209999999,40.6230655
Brooklyn,-73.90662139999999,40.6230652
Brooklyn,-73.90662069999999,40.6230649
Brooklyn,-73.90662,40.6230646
Brooklyn,-73.9066193,40.6230644
Brooklyn,-73.90661159999999,40.6230614
Brooklyn,-73.90661229999999,40.6230617
Brooklyn,-73.9073389,40.624114
Brooklyn,-73.9066137,40.6230622
Brooklyn,-73.9066144,40.6230625
Brooklyn,-73.9066151,40.6230627
Brooklyn,-73.90750799999999,40.624216
Brooklyn,-73.9066165,40.6230633
Brooklyn,-73.9066172,40.62306359999999
Brooklyn,-73.9066039,40.62305840000001
Brooklyn,-73.90660319999999,40.6230581
Brooklyn,-73.90660249999999,40.6230579
Brooklyn,-73.90660179999999,40.6230576
Brooklyn,-73.907119,40.6247202
Brooklyn,-73.9070385,40.6246842
Brooklyn,-73.906958,40.6246483
Brooklyn,-73.9068774,40.6246123
Brooklyn,-73.9067969,40.6245764
Brooklyn,-73.9067164,40.6245404
Brooklyn,-73.9066659,40.6243259
Brooklyn,-73.9066052,40.6242987
Brooklyn,-73.9065324,40.6242659
Brooklyn,-73.9064666,40.6242364
Brooklyn,-73.9063869,40.6242005
Brooklyn,-73.9063237,40.6241721
Brooklyn,-73.90623819999999,40.6241337
Brooklyn,-73.98034179999999,40.6833705
Brooklyn,-73.9916095,40.68566269999999
Brooklyn,-73.99170459999999,40.6858193
Brooklyn,-73.9917667,40.6858432
Brooklyn,-73.9918375,40.6858702
Brooklyn,-73.9882476,40.6885418
Brooklyn,-73.9849303,40.6871988
Brooklyn,-73.9900334,40.688339
Brooklyn,-73.98572999999999,40.686956
Brooklyn,-73.981914,40.683028
Brooklyn,-73.98161,40.681892
Brooklyn,-73.9808808,40.6811724
Brooklyn,-73.9824309,40.6821775
Brooklyn,-73.9819813,40.6812554
Brooklyn,-73.9886787,40.6889049
Brooklyn,-73.9886075,40.6890076
Brooklyn,-73.98234839999999,40.6861954
Brooklyn,-73.9786726,40.6853389
Brooklyn,-73.97906739999999,40.6849565
Brooklyn,-73.9811095,40.6850852
Brooklyn,-73.99141259999999,40.6877706
Brooklyn,-73.9908734,40.6877082
Brooklyn,-73.980952,40.683553
Brooklyn,-73.9808286,40.6835985
Brooklyn,-73.9917182,40.6890255
Brooklyn,-73.9912808,40.6889811
Brooklyn,-73.98116619999999,40.6829604
Brooklyn,-73.9809901,40.6829352
Brooklyn,-73.9866065,40.6837856
Brooklyn,-73.99194709999999,40.6900033
Brooklyn,-73.9864635,40.6881722
Brooklyn,-73.9852661,40.687101
Brooklyn,-73.990685,40.68541099999999
Brooklyn,-73.99076,40.685437
Brooklyn,-73.99091419999999,40.6854184
Brooklyn,-73.987089,40.688349
Brooklyn,-73.981607,40.6858444
Brooklyn,-73.9813144,40.6862053
Brooklyn,-73.9837719,40.6862743
Brooklyn,-73.9911125,40.6878029
Brooklyn,-73.9797104,40.6835119
Brooklyn,-73.9921089,40.6889598
Brooklyn,-73.992594,40.6875693
Brooklyn,-73.9890787,40.685543
Brooklyn,-73.9904365,40.6853359
Brooklyn,-73.99252919999999,40.6853007
Brooklyn,-73.9899925,40.6843225
Brooklyn,-73.9898237,40.684271
Brooklyn,-73.989903,40.684302
Brooklyn,-73.98522009999999,40.6329167
Brooklyn,-73.986251,40.631738
Brooklyn,-73.9868704,40.6338518
Brooklyn,-73.9935878,40.6292579
Brooklyn,-73.98141269999999,40.6347495
Brooklyn,-73.980098,40.632952
Brooklyn,-73.98129700000001,40.6333053
Brooklyn,-73.9793261,40.63344499999999
Brooklyn,-73.9790519,40.6330229
Brooklyn,-73.98563399999999,40.633986
Brooklyn,-73.98189769999999,40.6304194
Brooklyn,-73.9860113,40.6313406
Brooklyn,-73.977542,40.623719
Brooklyn,-73.9776737,40.6237181
Brooklyn,-73.9871431,40.6290458
Brooklyn,-73.985572199999993,40.6228641
Brooklyn,-73.992316,40.627164
Brooklyn,-73.980474,40.62002349999999
Brooklyn,-73.9854044,40.6211784
Brooklyn,-73.9858165,40.62115240000001
Brooklyn,-73.9843327,40.6205458
Brooklyn,-73.9895715,40.6208974
Brooklyn,-73.98979779999999,40.6207899
Brooklyn,-73.9901648,40.6411487
Brooklyn,-73.99024419999999,40.6409611
Brooklyn,-73.98961709999999,40.6389909
Brooklyn,-73.986009,40.634698
Brooklyn,-73.9930147,40.6379544
Brooklyn,-73.992845,40.637797
Brooklyn,-73.98928599999999,40.63542
Brooklyn,-73.98928219999999,40.6354168
Brooklyn,-73.994021,40.637735
Brooklyn,-73.9939731,40.6377244
Brooklyn,-73.9909715,40.6345613
Brooklyn,-74.0025356,40.64062879999999
Brooklyn,-73.9907678,40.629849
Brooklyn,-73.9907508,40.6298339
Brooklyn,-73.9908209,40.6298774
Brooklyn,-73.9908693,40.6299166
Brooklyn,-74.001238,40.634789
Brooklyn,-74.0011287,40.63486390000001
Brooklyn,-74.00112,40.634723
Brooklyn,-74.002021,40.633437
Brooklyn,-74.00191660000002,40.6335352
Brooklyn,-74.00190599999999,40.633367
Brooklyn,-74.0018165,40.63345229999999
Brooklyn,-74.00179299999999,40.633299
Brooklyn,-74.0017647,40.63330490000001
Brooklyn,-73.998197,40.63019999999999
Brooklyn,-73.9967746,40.6293746
Brooklyn,-73.996763,40.629338
Brooklyn,-73.9941923,40.6273787
Brooklyn,-73.994621,40.627652
Brooklyn,-73.9947748,40.6277373
Brooklyn,-73.99595819999999,40.6270055
Brooklyn,-74.0051831,40.6307339
Brooklyn,-74.00007099999999,40.626342
Brooklyn,-74.000044,40.625765
Brooklyn,-74.000097,40.6258
Brooklyn,-73.97395350000001,40.60989989999999
Brooklyn,-73.9739635,40.6099492
Brooklyn,-73.9739802,40.6100035
Brooklyn,-73.9889209,40.6438711
Brooklyn,-73.9888592,40.6438586
Brooklyn,-73.98867919999999,40.6437537
Brooklyn,-73.98860859999999,40.6437099
Brooklyn,-73.98843049999999,40.6436078
Brooklyn,-73.988449,40.6435897
Brooklyn,-73.9881781,40.6434592
Brooklyn,-73.98812410000001,40.6434667
Brooklyn,-73.98792259999999,40.6433189
Brooklyn,-73.987882,40.643254
Brooklyn,-73.98767339999999,40.6431693
Brooklyn,-73.9876366,40.6431636
Brooklyn,-73.98092849999999,40.6403879
Brooklyn,-73.9806184,40.63886309999999
Brooklyn,-73.9805552,40.63887039999999
Brooklyn,-73.9803,40.6387264
Brooklyn,-73.9802789,40.63871770000001
Brooklyn,-73.9801073,40.6385514
Brooklyn,-73.9799811,40.6385172
Brooklyn,-73.9798581,40.6384475
Brooklyn,-73.9800648,40.6330725
Brooklyn,-73.98030849999999,40.6331463
Brooklyn,-73.9791351,40.6341864
Brooklyn,-73.9798184,40.6356661
Brooklyn,-73.979883,40.635566
Brooklyn,-73.9798431,40.6360676
Brooklyn,-73.97864369999999,40.6345874
Brooklyn,-73.9786111,40.6345811
Brooklyn,-73.97876210000001,40.6345764
Brooklyn,-73.9789739,40.633155
Brooklyn,-73.9782206,40.6325417
Brooklyn,-73.98299879999999,40.63498939999999
Brooklyn,-73.9829381,40.6349527
Brooklyn,-73.98288099999999,40.6349182
Brooklyn,-73.9827549,40.6321079
Brooklyn,-73.9847814,40.6326147
Brooklyn,-73.9847674,40.63265579999999
Brooklyn,-73.9773256,40.6289744
Brooklyn,-73.9775253,40.6296191
Brooklyn,-73.9773479,40.6288318
Brooklyn,-73.9835561,40.6301066
Brooklyn,-73.9836185,40.6301433
Brooklyn,-73.9879766,40.6300282
Brooklyn,-73.98803210000001,40.6300612
Brooklyn,-73.9881402,40.6300224
Brooklyn,-73.98182919999999,40.6267254
Brooklyn,-73.97744,40.624139
Brooklyn,-73.9775039,40.6241139
Brooklyn,-73.9781483,40.62353460000001
Brooklyn,-73.9813925,40.6247748
Brooklyn,-73.9813533,40.624754
Brooklyn,-73.9812956,40.6247166
Brooklyn,-73.9914084,40.6279754
Brooklyn,-73.9913045,40.6280297
Brooklyn,-73.9854612,40.6241725
Brooklyn,-73.9854939,40.6241255
Brooklyn,-73.9853378,40.6239556
Brooklyn,-73.9798984,40.6205604
Brooklyn,-73.9786246,40.6197551
Brooklyn,-73.978577,40.6197263
Brooklyn,-73.97851829999999,40.6196907
Brooklyn,-73.9784624,40.6196569
Brooklyn,-73.9784097,40.619625
Brooklyn,-73.9783547,40.61959160000001
Brooklyn,-73.9783003,40.6195587
Brooklyn,-73.9782503,40.6195284
Brooklyn,-73.9780889,40.6195491
Brooklyn,-73.9781382,40.6194605
Brooklyn,-73.9780839,40.6194276
Brooklyn,-73.978031,40.6193956
Brooklyn,-73.97834700000001,40.61911500000001
Brooklyn,-73.9835305,40.6209547
Brooklyn,-73.98359889999999,40.6209977
Brooklyn,-73.988618399999993,40.6228446
Brooklyn,-73.9883692,40.6229958
Brooklyn,-73.9857433,40.62110819999999
Brooklyn,-73.985472,40.62124499999999
Brooklyn,-73.9855657,40.6211624
Brooklyn,-73.98649499999999,40.621857
Brooklyn,-73.98658139999999,40.6218032
Brooklyn,-73.986452,40.6218294
Brooklyn,-73.9914347,40.6242727
Brooklyn,-73.9901454,40.6413817
Brooklyn,-73.9901632,40.6413
Brooklyn,-73.9900902,40.6412454
Brooklyn,-73.9900595,40.6412295
Brooklyn,-73.99314199999999,40.6422686
Brooklyn,-73.99319419999999,40.6422193
Brooklyn,-73.99126919999999,40.6410576
Brooklyn,-73.992072,40.6411404
Brooklyn,-73.9924396,40.6397884
Brooklyn,-73.992486,40.6397038
Brooklyn,-73.99083759999999,40.63813409999999
Brooklyn,-73.9858705,40.6349016
Brooklyn,-73.98749579999999,40.6347311
Brooklyn,-73.9873944,40.6347955
Brooklyn,-73.9928879,40.6366349
Brooklyn,-73.9929408,40.6366682
Brooklyn,-73.99299719999999,40.6367029
Brooklyn,-73.9904313,40.6355878
Brooklyn,-73.9903331,40.6356723
Brooklyn,-73.99065499999999,40.635338
Brooklyn,-73.99080370000001,40.63528489999999
Brooklyn,-73.99314079999999,40.6357726
Brooklyn,-73.9911082,40.6345649
Brooklyn,-73.9910625,40.63463309999999
Brooklyn,-73.9935625,40.6347101
Brooklyn,-73.9938769,40.6324341
Brooklyn,-73.9910304,40.6313952
Brooklyn,-73.9938208,40.631648
Brooklyn,-73.99378329999999,40.6316948
Brooklyn,-74.0010046,40.6346679
Brooklyn,-74.0010109,40.6346604
Brooklyn,-73.9983396,40.6312322
Brooklyn,-73.9964849,40.6295284
Brooklyn,-74.0001237,40.6311739
Brooklyn,-74.0001794,40.63111809999999
Brooklyn,-74.00053489999999,40.6316522
Brooklyn,-73.9981068,40.6302107
Brooklyn,-73.9991833,40.6304177
Brooklyn,-73.9991155,40.6303185
Brooklyn,-73.9966587,40.629315
Brooklyn,-73.9965923,40.629266200000004
Brooklyn,-73.99681799999999,40.629376
Brooklyn,-74.0032441,40.6296184
Brooklyn,-73.9742424,40.611437
Brooklyn,-73.9743319,40.6114268
Brooklyn,-73.9975681,40.6464322
Brooklyn,-73.9900569,40.638058
Brooklyn,-73.99465099999999,40.6321439
Brooklyn,-73.9962007,40.6314167
Brooklyn,-74.00219349999999,40.64220540000001
Brooklyn,-74.00201489999999,40.6423738
Brooklyn,-73.9850925,40.64118810000001
Brooklyn,-73.98500109999999,40.6410197
Brooklyn,-73.984807,40.641004
Brooklyn,-73.9810636,40.638756
Brooklyn,-73.9812972,40.6143052
Brooklyn,-73.994789,40.6449864
Brooklyn,-73.99451239999999,40.644839
Brooklyn,-73.9945941,40.6450029
Brooklyn,-73.994653,40.6450719
Brooklyn,-73.9946678,40.6452505
Brooklyn,-73.99461889999999,40.6435173
Brooklyn,-73.995166,40.643866
Brooklyn,-73.992528,40.641533
Brooklyn,-73.9906237,40.6386858
Brooklyn,-73.9905524,40.6388739
Brooklyn,-73.98965640000002,40.6365556
Brooklyn,-73.9896155,40.6364879
Brooklyn,-74.0020792,40.6403556
Brooklyn,-74.0017357,40.6402002
Brooklyn,-74.000067,40.638148
Brooklyn,-74.0000766,40.6389253
Brooklyn,-74.0046765,40.6379328
Brooklyn,-74.0046557,40.6379084
Brooklyn,-74.003822,40.636351
Brooklyn,-74.00707480000001,40.6369753
Brooklyn,-74.0070698,40.6364857
Brooklyn,-74.00785320000001,40.6347356
Brooklyn,-73.978615,40.615217
Brooklyn,-73.9797758,40.6140862
Brooklyn,-73.97543379999999,40.6143819
Brooklyn,-73.9757413,40.6127322
Brooklyn,-73.97522,40.6100872
Brooklyn,-73.98761859999999,40.6393328
Brooklyn,-73.9919796,40.6342588
Brooklyn,-73.99726059999999,40.6308422
Brooklyn,-74.00617609999999,40.6330718
Brooklyn,-73.98328099999999,40.63453700000001
Brooklyn,-73.9935088,40.6429036
Brooklyn,-73.9939977,40.6427585
Brooklyn,-73.9923936,40.6397605
Brooklyn,-73.9892277,40.6371586
Brooklyn,-73.98900669999999,40.6361563
Brooklyn,-73.9891695,40.63607530000001
Brooklyn,-73.993526,40.638332
Brooklyn,-73.991581,40.636819
Brooklyn,-73.9935491,40.6376509
Brooklyn,-73.99348859999999,40.637558
Brooklyn,-73.98847239999999,40.634384
Brooklyn,-74.004972,40.639562
Brooklyn,-74.0008007,40.6372594
Brooklyn,-74.0007552,40.6372375
Brooklyn,-73.9911149,40.6314374
Brooklyn,-73.99299359999999,40.6316443
Brooklyn,-74.005624,40.638348
Brooklyn,-74.0063318,40.6372295
Brooklyn,-74.00638889999999,40.6372638
